work_id,cohort,field_id,year,title,abstract_words,flags
W3168536331,base,27,2021,Sternal fixation in cardiac surgery: the choice of material and suturing technique,266,"[""many_non_ascii_letters""]"
W2970422913,base,33,2017,LOCAL CULTURE OF MALAY AND UNIVERSAL CIVILIZATION CHANGES,58,"[""abstract_50_79""]"
W2558382997,base,22,2016,Analysis of Asymmetry Tolerances and Cross-coupling in Cavity BPMs,68,"[""abstract_50_79""]"
W2348555737,base,27,2004,Thumb Reconstruction with Second Toe Transplantation in Emergency:38 Cases Report,79,"[""abstract_50_79""]"
W4241482834,base,16,2019,Aqueous Ring‐Opening Polymerization‐Induced Self‐Assembly (ROPISA) of N‐Carboxyanhydrides,54,"[""abstract_50_79""]"
W4282541979,base,26,2022,"Convolutions for Bernoulli and Euler–Genocchi Polynomials of Order (r,m) and Their Probabilistic Interpretation",76,"[""abstract_50_79""]"
W2018351667,base,20,2004,I Am Black and Beautiful,66,"[""abstract_50_79""]"
W2107687046,base,31,2015,A fast boundary element method for the solution of periodic many-inclusion problems via hierarchical matrix techniques,65,"[""abstract_50_79""]"
W2350884314,base,17,2002,A Simple Algorithm for Processing Symbol Attributes in Cluster Analysis,58,"[""abstract_50_79""]"
W2571264620,base,24,2016,Repurposing Phytochemicals as Anti-HIV Agents,79,"[""abstract_50_79""]"
W2371902131,base,17,2008,Design of Robust Trajectory Tracking Controller for Robotic Systems,75,"[""abstract_50_79""]"
W4390710946,base,27,2023,"Complexes of Mn(II) and Сo(III) with 2-Amino-N′-(pyridin-2-ylmethylene)benzohydrazide: Synthesis, Structure, and In Vitro Biological Activity",69,"[""abstract_50_79""]"
W2366622991,base,18,2011,On Guiding the Value of Consumptive Behaviors of College Students,64,"[""abstract_50_79""]"
W3011465842,base,33,2018,Infrastructure and Development in an Era of Extreme Weather Events: We Need the National Environmental Policy Act!,66,"[""abstract_50_79""]"
W1983219308,base,17,2013,Entropy Solutions for Nonlinear Elliptic Anisotropic Homogeneous Neumann Problem,56,"[""abstract_50_79""]"
W1982891077,base,31,2008,Systematics of strong absorption radii and its relevance to the calculation of reaction cross sections,68,"[""abstract_50_79""]"
W2049330149,base,19,2009,THE PETROGENESIS OF A-TYPE GRANITES AND RELATED ROCKS,50,"[""abstract_50_79""]"
W2057918185,base,17,2013,Adaptive filtering exploiting band-limited property of sound field in the wave domain,65,"[""abstract_50_79""]"
W2055236269,base,32,2005,How Well Does Assessment Inform Our Reading Instruction?,63,"[""abstract_50_79""]"
W4206663426,base,27,2021,Simulation-based education - a new trend in the teaching of pediatric nursing,55,"[""abstract_50_79""]"
W2095545203,base,16,2002,A Theoretical Investigation on the Methylation of Methylbenzenes on Zeolites,52,"[""abstract_50_79""]"
W2903746941,base,22,2018,A Study on Revision of Water Quality Index for Sea water,126,"[""many_non_ascii_letters""]"
W2150419104,base,22,2008,High-speed 1.1-μm-range InGaAs VCSELs,76,"[""abstract_50_79""]"
W248192202,base,22,2003,B202 EVALUATION OF EFFECT DUE TO WHEEL FLAT ON TRACK MAINTENANCE,64,"[""abstract_50_79""]"
W3121447479,base,33,2016,The ‘Legitimation’ Crisis: Why Have Americans Lost Trust in Government?,63,"[""abstract_50_79""]"
W2148088212,base,33,2001,Controlling access to XML documents,50,"[""abstract_50_79""]"
W2091055551,base,14,2003,Consistency Pays Long-Term Dividends,56,"[""abstract_50_79""]"
W2381139551,base,11,2005,The effect of the different form of nitrogen fertilizers on the HMW-GS accumulation of spring wheat grain,70,"[""abstract_50_79""]"
W2366411307,base,22,2006,The Performance Experiment and Analysis on φ1.5m Double-rotor Inner Sifter Crusher,75,"[""abstract_50_79""]"
W2069068950,base,20,2014,STOCHASTIC CAKE DIVISION PROTOCOL,75,"[""abstract_50_79""]"
W2014415897,base,25,2003,Coulomb blockade of electron transport in a ZnO quantum-dot solid,65,"[""abstract_50_79""]"
W4377078313,base,22,2023,Bacteria-targeted delivery of black phosphorus quantum dots facilitates photothermal therapy against hypoxic tumors and complementary low-dose radiotherapy,67,"[""abstract_50_79""]"
W2388272659,base,22,2001,Evaluate the Degree of Precision of the New Apparatus by Applying NCCLS Standards Ep5-A,61,"[""abstract_50_79""]"
W2766576118,base,20,2005,What will it take to get the Philippines out of its poverty trap,50,"[""abstract_50_79""]"
W1976223815,base,22,2011,Research on Assessment Method of Engineering Series Equipment Assignment Plan,77,"[""abstract_50_79""]"
W4400330042,base,26,2024,On Certain Statistical Convergence Criteria for Martingale Sequences via Deferred Ces`aro Mean with Some Applications,74,"[""abstract_50_79""]"
W4388026777,base,21,2023,Self-assembly synthesis of hollow phosphorus-doped graphitic carbon nitride microboxes for the photodegradation of organic pollutants,53,"[""abstract_50_79""]"
W3212855599,base,33,2013,"From public to market changing by learning in commercial structures of EDF, the French public electricity",53,"[""abstract_50_79""]"
W2430859388,base,27,2016,PARP inhibitors in the ovarian cancer therapy,74,"[""abstract_50_79""]"
W4232338779,base,22,2018,Adoption Geometries,50,"[""abstract_50_79""]"
W2899738067,base,22,2018,The Radiation and Scattering Characteristics of The UWB Low-Profile Dipole Antenna,53,"[""abstract_50_79""]"
W3126083545,base,24,2021,Addressing Schistosomiasis in a Community in Nigeria: A Theoretical Approach,71,"[""abstract_50_79""]"
W2084496804,base,19,2008,Corrosion dynamics of electric conductivity of metal films in ice under its structural and phase transformations,65,"[""abstract_50_79""]"
W1558101352,base,19,2013,"Systematics, evolution, and biogeography of the Pliocene stem meline badger Ferinestrix (Carnivora: Mustelidae)",50,"[""abstract_50_79""]"
W4302403622,base,33,2015,Newspaper's Framing Effect on Voter's Decision - Case Study of the 17th Presidential Election,152,"[""many_non_ascii_letters""]"
W4406299406,base,17,2024,"Analysis of the Cultural Color Design in Stage Plays of Korea, China and Japan - Focusing on the emotional psychology of the audiences -",140,"[""many_non_ascii_letters""]"
W2385907967,base,26,2011,Series of Error Terms for Rational Approximations of Irrational Numbers,54,"[""abstract_50_79""]"
W3043444086,base,16,2020,"P‐Chirogenic Triazole‐Based Phosphine: Synthesis, Coordination Chemistry, and Asymmetric Catalysis",63,"[""abstract_50_79""]"
W2350525823,base,22,2010,Brief talk on highway project construction bidding,51,"[""abstract_50_79""]"
W3143508670,base,27,2011,Increased expression of insulin-like growth factor-binding protein-3 is implicated in erectile dysfunction in two-kidney one-clip hypertensive rats after propranolol treatment,105,"[""many_non_ascii_letters""]"
W2043588042,base,25,2009,Hydrothermal Synthesis of Carbon Microspheres from Glucose: Tuning Sphere Size by Adding Oxalic Acid,67,"[""abstract_50_79""]"
W1575625816,base,31,2009,RESULTS FROM Υ(5 S ) AT BELLE: STRANGE BEAUTY AND OTHER BEASTS,61,"[""abstract_50_79""]"
W1981405206,base,26,2010,On Presented Dimensions of Modules and Rings,75,"[""abstract_50_79""]"
W2347458380,base,11,2014,Analysis on the Diversity of Rare and Endangered Plants in Jiulongfeng Nature Reserve of Anhui Province,66,"[""abstract_50_79""]"
W2105008309,base,17,2002,An optimization approach to unsupervised hierarchical texture segmentation,73,"[""abstract_50_79""]"
W2317542088,base,27,2015,Nonoperative management of adult femoral shaft fracture using the principle of controlled collapse in mission hospital in Central India,71,"[""abstract_50_79""]"
W2555467794,base,14,2013,Management Training in Hospitality Schools: A Comparative Study of Instructional Methods,67,"[""abstract_50_79""]"
W1646635477,base,26,2017,A geometric construction of colored HOMFLYPT homology,55,"[""abstract_50_79""]"
W2727508807,base,28,2006,High‐Frequency Intracerebral EEG Activity (100–500 Hz) Following Interictal Spikes,70,"[""abstract_50_79""]"
W3009772913,base,23,2020,FINANCIAL POTENTIAL IS THE BASIS ОF ECONOMIC MANAGEMENT OF THE ENTERPRISE,135,"[""many_non_ascii_letters""]"
W58770412,base,32,2000,A Note on the Acquisition of Japanese Passives,75,"[""abstract_50_79""]"
W4205672521,base,27,2021,The effect of shoulder injury prevention exercise program on shoulder joint range of motion and upper extremity dynamic balance in female adolescent volleyball players,181,"[""many_non_ascii_letters""]"
W3134789645,base,22,2019,Natural Language Processing - Interaction between Humans and Machines,52,"[""abstract_50_79""]"
W3209367043,base,17,2022,Randomized Quantum Algorithm for Statistical Phase Estimation,73,"[""abstract_50_79""]"
W4387064683,base,22,2023,"""Design of Wearable Antenna Sensors and Path Loss Modeling for Internet of Wearable Things Applications""",50,"[""abstract_50_79""]"
W2606769777,base,19,2017,Correlation between the electric and acoustic signals emitted during compression of brittle materials,70,"[""abstract_50_79""]"
W2351304926,base,33,2007,Function of Japanese Traditional System of Lifetime Employment and Annual Merits,58,"[""abstract_50_79""]"
W1968986220,base,31,2002,Study of the nuclear recoil response of a NaI(Tl) scintillator detector with a 252Cf neutron source,54,"[""abstract_50_79""]"
W2370596363,base,22,2002,DISCUSSION ON THE COMPREHENSIVE TREATMENT OF WIND MACHINES NOISE——ONE OF THE SPECIFIC NOISE CAUSES IN URBAN AREAS,68,"[""abstract_50_79""]"
W2057715471,base,26,2014,Recovering nonselfadjoint differential pencils with nonseparated boundary conditions,52,"[""abstract_50_79""]"
W3185146537,base,33,2021,Workshop Report: Revisiting Sexual Consent and the Law,51,"[""abstract_50_79""]"
W1970270727,base,14,2010,Modularity of service design for IT company,70,"[""abstract_50_79""]"
W2029819037,base,22,2001,A computational study of hydrodynamically lubricated convex and concave journal bearings,53,"[""abstract_50_79""]"
W4297408580,base,27,2022,"Effect of Ambient Air Pollution on Outpatient Department Visits for Atopic Dermatitis: Focused on Incheon, South Korea",224,"[""many_non_ascii_letters""]"
W1978173202,base,14,2011,"Privacy, Ethics, and Analytics",51,"[""abstract_50_79""]"
W4226104194,base,31,2021,Aspects of BFKL physics at HERA,69,"[""abstract_50_79""]"
W4243745957,base,33,2006,"A web-based information centre to provide help, guidance and support for students",73,"[""abstract_50_79""]"
W2060561043,base,25,2012,Surface Patterning: Printing of Highly Integrated Crossbar Junctions (Adv. Funct. Mater. 6/2012),64,"[""abstract_50_79""]"
W1942412338,base,27,2014,Maternal mortality and severe obstetric morbidity in a tertiary care hospital,63,"[""abstract_50_79""]"
W2768767914,base,17,2017,Performance monitoring of cognitive radio mobile ad hoc network with dynamic spectrum access,70,"[""abstract_50_79""]"
W2129861027,base,33,2008,Content Accessibility of Web documents. Principles and Recommendations,60,"[""abstract_50_79""]"
W2921073149,base,21,2019,Enhanced photoreduction CO 2 efficiency by criss-crossed TiO 2 nanoflakes combined with CdS under visible light,71,"[""abstract_50_79""]"
W2052171374,base,31,2009,"Generation of 20 GHz, sub-40 fs pulses at 960 nm via repetition-rate multiplication",70,"[""abstract_50_79""]"
W4362206494,base,27,2001,Automated Methods for Surveillance of Surgical Site Infections,66,"[""abstract_50_79""]"
W127931617,base,22,2005,Wear and tear of charge-carrying elements in carburising furnace,50,"[""abstract_50_79""]"
W2076183476,base,16,2012,"An Efficient Synthesis of Pyrido[2,3-d]pyrimidine Derivatives via One-Pot Three-Component Reaction in Aqueous Media",79,"[""abstract_50_79""]"
W2349608543,base,16,2006,Synthesis of Methyl Acetate by TiO_2-SiO_2/SO_4~(2-),63,"[""abstract_50_79""]"
W2348018466,base,33,2009,The Principles of Improving the Effectiveness of Ideological and Political Classes,52,"[""abstract_50_79""]"
W1987473574,base,22,2013,Effect of Adhesive Flaws on the Strength of Adhesive Joints,64,"[""abstract_50_79""]"
W2358670621,base,22,2002,Theoretical Analysis and Test on the Miscibility of Lubricant with R134a,50,"[""abstract_50_79""]"
W2353381942,base,16,2003,Simultaneous determination of eleven impurity elements in high puritylithium carbonate by ICP-AES,57,"[""abstract_50_79""]"
W4206927897,base,13,2022,"Citronella suaveolens, a new generic record for Vietnam, with a key to Vietnamese Cardiopteridaceae",76,"[""abstract_50_79""]"
W2384188794,base,20,2008,"Discussion on the definition and comparative studies between metropolitanarea,metropolitan coordinative region and megalopolis",74,"[""abstract_50_79""]"
W2121361663,base,27,2011,Immediate effect of xylitol chewing gum and mouth rinse on salivary levels of mutans streptococci in adults with systemic sclerosis: a pilot study,69,"[""abstract_50_79""]"
W2347856808,base,34,2009,Research Progress on Multi-residue Immunoassay of Aminoglycosides in Animal Foods,61,"[""abstract_50_79""]"
W1925616049,base,22,2005,"High Voltage, High Current Connectors Through 1250a, 36 kV A New Approach",56,"[""abstract_50_79""]"
W4379381602,base,31,2023,Investigation of the total topological charge of the superposition of parallel identical Laguerre– Gaussian beams with a single ring,79,"[""abstract_50_79""]"
W2591503643,base,33,2002,"The Literacy Corps in Pahlavi Iran, 1963-1979",55,"[""abstract_50_79""]"
W7132139554,base,31,2023,A study of the systematic effects on the energy scale for the measurement of UHECR spectrum by the TA SD array,65,"[""abstract_50_79""]"
W3139529426,base,27,2021,Woman with blue thumb,70,"[""abstract_50_79""]"
W4200537784,base,24,2018,Quantification of Efferocytosis by Single-cell Fluorescence Microscopy,75,"[""abstract_50_79""]"
W2507827001,base,33,2016,Prediction Model for Deviant Hacking Behavior and Hacking Type in Hackers Based on Psychological Variable,174,"[""many_non_ascii_letters""]"
W2602719284,base,31,2006,Searches for Squarks and Gluinos at CDF and D0 Detectors,76,"[""abstract_50_79""]"
W4254353777,base,11,2016,"Typification of names in the genus Duranta (Duranteae, Verbenaceae)",55,"[""abstract_50_79""]"
W4310668006,base,27,2005,Enalapril microhemodynamic effects in patients with essential arterial hypertension,75,"[""abstract_50_79""]"
W2351454318,base,22,2006,Studies on process design methods of round-hole type graphite coolers for hydrogen chloride,51,"[""abstract_50_79""]"
W2461025393,base,22,2016,RELIABILITY BASED DESIGN FOR LIMITING FLOOR SLAB VIBRATION USING THE V-VALUE RESPONSE SPECTRUM DUE TO HUMAN WALK,69,"[""abstract_50_79""]"
W2350168263,base,23,2009,On the Consciousness of Humanistic Concern in the Constructing Harmonious Society,78,"[""abstract_50_79""]"
